,satisfaction,review,projects,avg_hrs_month,tenure,promoted,department,salary
9107,0.715613307174219,0.5368833738570225,4,186.45817730991027,7.0,0,admin,low
9108,0.5827844868783403,0.6823364224147843,4,188.6390678553706,8.0,0,finance,high
9109,0.5310108530385271,0.666202285185997,4,188.1805769343689,8.0,0,retail,medium
9110,0.5621689111015499,0.748701534505469,3,188.8247252278427,8.0,1,sales,high
9111,0.6577572924100702,0.6777810745204388,3,187.16967409104663,7.0,0,retail,medium
9112,0.653354269964728,0.5460353164769876,4,186.45321344469068,7.0,0,engineering,medium
9113,0.6621940349774948,0.5492802213768675,3,186.58653686634904,7.0,0,operations,medium
9114,0.543263766405355,0.6507377061311379,3,188.47099700351768,8.0,0,logistics,medium
9115,0.6115366564004376,0.5878320107894942,3,186.907464304256,7.0,0,operations,medium
9116,0.3879946181681007,0.6120463401219567,3,188.4675712598656,8.0,0,sales,low
9117,0.6673832099055015,0.583006600661498,4,187.2140054749195,7.0,0,operations,low
9118,0.4472341520129164,0.6830402529355619,3,188.75257099726687,8.0,1,sales,medium
9119,0.701999184706509,0.7179095815647581,3,187.47700223382805,7.0,0,operations,high
9120,0.5531561613754054,0.5378407551474693,3,187.69434288846423,8.0,0,engineering,medium
9121,0.5645555625702603,0.6706385139967799,4,188.24405438340816,8.0,0,support,medium
9122,0.3860036286809776,0.727512938312702,4,189.02926328617616,8.0,0,sales,low
9123,0.4481924326008004,0.6208554060975061,3,188.2818614075828,8.0,0,support,medium
9124,0.8092142896132543,0.6601775053184282,3,186.6949235750708,7.0,0,retail,medium
9125,0.621079968235545,0.4986042828199341,3,187.3972148336079,7.0,0,IT,high
9126,0.4503642595226481,0.5651460890503794,3,187.6266934313979,8.0,0,retail,low
9127,0.7431604661044257,0.7539589589393667,2,188.13599240878293,8.0,0,sales,medium
9128,0.6898413532498364,0.6503285926335662,3,187.9659531836861,8.0,1,retail,medium
9129,0.6603952894587044,0.5159973957163421,3,185.8422939125513,7.0,0,operations,medium
9130,0.5759798988711813,0.5880910101551617,3,187.41906232978351,7.0,0,admin,medium
9131,0.523043168278103,0.7486738027649549,4,188.8806570536201,8.0,0,marketing,low
9132,0.7687804500636107,0.5946804488357225,3,187.1649799625296,7.0,0,engineering,high
9133,0.4697863145905492,0.7465158945846653,3,189.46025478457872,8.0,0,support,low
9134,0.7537247332697606,0.5762060853373716,3,186.9153422455316,7.0,0,retail,medium
9135,0.5168585326869233,0.731545569814612,3,188.50689648948656,8.0,0,support,medium
9136,0.7113787334718148,0.6463458872836814,4,187.53874079483305,8.0,0,engineering,medium
9137,0.5322572535338919,0.6132451027996223,3,188.3907149398873,8.0,0,operations,medium
9138,0.6113897333576745,0.5801808343379874,3,187.262232451814,7.0,0,retail,medium
9139,0.4480540699473009,0.6371116979357642,3,188.71669396266407,8.0,0,IT,medium
9140,0.5701930442913469,0.6204752830648952,4,186.8545067073175,7.0,0,marketing,high
9141,0.3248421952086604,0.7088942344330117,3,189.2600625258862,8.0,0,sales,high
9142,0.6315206172797965,0.6945416902297757,3,187.6989046885636,8.0,0,retail,medium
9143,0.4197409135898661,0.5339170952647351,3,188.15608505957104,8.0,0,engineering,medium
9144,0.7170161463632636,0.6457641590417887,3,187.0138105475672,7.0,0,operations,medium
9145,0.5274238212847714,0.4498275055174605,3,187.25947382886145,7.0,0,retail,low
9146,0.7047444139844612,0.5472671449166786,4,187.0780405148999,7.0,0,IT,high
9147,0.5235613603129271,0.4951069687205142,3,187.00528251868764,7.0,0,sales,medium
9148,0.6538982617634527,0.7063525235815974,3,187.81522932917213,8.0,0,retail,medium
9149,0.5245475476056177,0.6852456800769748,4,187.93452199055253,8.0,0,retail,medium
9150,0.5872841470658484,0.3862398501535406,3,186.24971258107885,7.0,0,operations,medium
9151,0.5665702060578058,0.6401384632754734,3,187.0382956056848,7.0,0,logistics,low
9152,0.7084729913327242,0.5896193172869151,3,187.1370657933103,7.0,0,retail,medium
9153,0.7746978607137951,0.6770015847842172,3,186.22060439734952,7.0,0,marketing,medium
9154,0.589140047689369,0.5705825442211687,3,187.6917256970807,8.0,0,engineering,medium
9155,0.6761931701575845,0.5605653074284602,3,186.3643067470979,7.0,0,sales,high
9156,0.6450537885879281,0.5570977769214517,3,187.2776456214509,7.0,0,sales,medium
9157,0.592139764874909,0.677163124659526,4,188.6711588518264,8.0,0,sales,high
9158,0.6806499113332951,0.6249435317146961,3,186.81334647750623,7.0,0,finance,medium
9159,0.6739405314819903,0.6258527991902003,3,187.576640622126,8.0,0,operations,medium
9160,0.6581946195878958,0.6694974343124154,3,187.7196701895208,8.0,0,retail,medium
9161,0.6374854560899604,0.7719378817227404,3,188.9630108643093,8.0,0,operations,medium
9162,0.4260694532893092,0.7129399086960708,4,189.5990324230785,8.0,0,finance,medium
9163,0.7093202867409302,0.656356939201681,3,186.7109805169177,7.0,0,admin,medium
9164,0.6012544708027887,0.5902747488533413,4,188.02271443010773,8.0,0,sales,medium
9165,0.4400975580114494,0.6593470998657314,3,188.66301164808,8.0,0,retail,medium
9166,0.3099041148467549,0.7962054867927099,4,189.9797475733781,8.0,0,operations,medium
9167,0.5220542586708068,0.7134055231099259,3,188.5673643499714,8.0,0,marketing,medium
9168,0.6615130994910648,0.6131766161802132,4,186.8182889688009,7.0,0,engineering,medium
9169,0.6654991826098076,0.6597300933519135,4,187.99443884722075,8.0,0,operations,medium
9170,0.7882997312922525,0.642088904374335,3,186.8185872731947,7.0,0,retail,medium
9171,0.7068446613966515,0.5784923898713097,4,186.287109022135,7.0,0,retail,low
9172,0.6471838087607811,0.559031499208096,4,187.6225292934031,8.0,0,admin,medium
9173,0.4428550161617608,0.7480491452926792,4,189.2560318397599,8.0,0,admin,medium
9174,0.4717939464603765,0.760181363211549,3,189.4205477404172,8.0,0,operations,medium
9175,0.5394442377899017,0.7253425807253968,4,188.8228153644633,8.0,0,retail,medium
9176,0.5367723265074211,0.5937745798998793,3,188.43180799378104,8.0,0,operations,medium
9177,0.6026882187313722,0.6870293113161405,3,188.51193640473232,8.0,0,operations,medium
9178,0.7177164651566159,0.5503665298320293,3,186.5618419746362,7.0,0,sales,low
9179,0.4194002450375618,0.7964485070481514,2,189.6304685384003,8.0,0,marketing,medium
9180,0.8598767505759067,0.6791645052246627,3,187.0632282944043,7.0,0,operations,medium
9181,0.5731894064882836,0.811623576926547,2,188.6654155526222,8.0,0,operations,medium
9182,0.4372425341850146,0.6354347995641676,4,188.3038955485059,8.0,0,support,medium
9183,0.5717617428738049,0.6860943646891304,3,188.27297912529875,8.0,0,retail,medium
9184,0.6354165031957252,0.5901428706492835,4,187.24230904919563,7.0,0,retail,high
9185,0.558087003262548,0.5946646381273168,3,187.30665843223963,7.0,0,IT,medium
9186,0.4281779040604455,0.6784856263323105,3,189.35852350447004,8.0,0,sales,low
9187,0.5371747281216213,0.7050866136957519,3,187.71308716203595,8.0,0,operations,medium
9188,0.586153998003815,0.61356620907565,3,187.4850043131148,7.0,0,finance,medium
9189,0.794697621579093,0.5861788832456662,3,185.542915272106,7.0,0,retail,medium
9190,0.5663839716597152,0.6431871118826165,3,187.628702722989,8.0,0,operations,medium
9191,0.5987004252814679,0.5404382788632436,3,186.61774935282315,7.0,0,sales,medium
9192,0.6585022723209267,0.7481159206936998,3,187.7915418851885,8.0,0,retail,high
9193,0.5884263315075033,0.6826686723915223,4,188.02891466327804,8.0,0,retail,medium
9194,0.6710476457807578,0.6486058455295982,3,187.8186679598459,8.0,0,marketing,low
9195,0.5772343576755042,0.6849426621395958,4,187.53661327355195,8.0,0,retail,low
9196,0.5970246024778211,0.5561737083867757,3,186.8305780975897,7.0,0,engineering,medium
9197,0.7338392272806751,0.4904242485957962,4,186.8496691570405,7.0,0,finance,medium
9198,0.513599923259734,0.6187495774480805,3,188.4342933043509,8.0,0,sales,medium
9199,0.5327385006699136,0.7296621983068539,2,189.0321837324592,8.0,0,operations,medium
9200,0.5352905699033813,0.7027302635972263,3,188.5823511571168,8.0,0,marketing,medium
9201,0.6704676384978864,0.6516595464829977,3,188.0226795558881,8.0,0,sales,high
9202,0.5931221928185021,0.6243906660750759,3,187.6847893457538,8.0,0,support,medium
9203,0.5878209568360754,0.6600001594990326,3,187.83960277026213,8.0,0,sales,medium
9204,0.6490223443800985,0.602333715011396,3,187.23632198908177,7.0,0,admin,medium
9205,0.5255013283573368,0.7158649045367635,4,188.3364613273393,8.0,0,logistics,medium
9206,0.8634325682951586,0.5186356241963334,3,185.0612878655729,7.0,0,IT,low
9207,0.586955274574159,0.5842880132715462,3,187.7313771098802,8.0,0,engineering,medium
9208,0.5165169560420767,0.5651359904008324,3,188.07554695980923,8.0,0,retail,low
9209,0.4236015082049781,0.6031175418827562,3,188.8587229479029,8.0,0,engineering,medium
9210,0.7311257545181252,0.6220252066063893,4,187.04118806516803,7.0,0,sales,low
9211,0.6014406420163375,0.561419596041517,4,187.26214738462124,7.0,0,sales,medium
9212,0.7368917150060791,0.6814467397163111,3,187.23548898740032,7.0,0,engineering,medium
9213,0.5695532275112163,0.6194885871579003,3,187.6333947785817,8.0,0,marketing,high
9214,0.4642374303186179,0.7450377357224055,3,189.62715720208743,8.0,0,retail,low
9215,0.5643534101314869,0.6877976227091129,4,188.17593138545527,8.0,0,sales,medium
9216,0.5217660732596258,0.5102266429425092,3,187.7394417284882,8.0,0,engineering,high
9217,0.4725986169482664,0.5761099578648405,4,188.5702645301509,8.0,0,support,low
9218,0.6123908727467217,0.5521449731469514,3,186.5407300938645,7.0,0,operations,medium
9219,0.5723201575167424,0.7556795077396523,3,188.52455602144173,8.0,0,sales,medium
9220,0.6486315586019445,0.7364013227367386,3,187.57054934938617,8.0,0,operations,medium
9221,0.6790951623559139,0.6563669573593329,3,187.64303582487173,8.0,0,operations,medium
9222,0.5343515841561768,0.7292675389993235,3,189.04881083098564,8.0,0,marketing,low
9223,0.6154308889969995,0.5918203687847758,3,187.0541203181144,7.0,0,sales,high
9224,0.5831800525388356,0.57717322268968,2,188.16131339067744,8.0,0,sales,medium
9225,0.4872343810412763,0.6236414293182583,3,188.63889398703407,8.0,0,operations,low
9226,0.5659175591937043,0.6608939952537207,3,188.1581338171557,8.0,0,marketing,low
9227,0.5821667591297671,0.649812658929145,3,187.14223590888992,7.0,0,logistics,medium
9228,0.5315896455469515,0.5989047196383122,3,187.45101514817333,7.0,0,admin,low
9229,0.6049252360950959,0.6855586700578512,3,187.712589443971,8.0,0,support,medium
9230,0.5891644641959817,0.7069373800902526,3,188.630092757042,8.0,0,admin,high
9231,0.7406732078145206,0.5408203107217223,4,186.74262018784344,7.0,0,engineering,medium
9232,0.5841871891030048,0.6198455189719558,3,187.3063460133824,7.0,0,sales,medium
9233,0.597640388759548,0.6716144689492176,2,187.9515714904365,8.0,0,sales,medium
9234,0.5930606613175272,0.7588910764365728,4,188.39544723718703,8.0,0,IT,medium
9235,0.5070885713205389,0.6254452412865661,3,187.5534236305056,8.0,0,operations,medium
9236,0.8068076421376932,0.6827436971851004,3,186.63423122851643,7.0,0,retail,high
9237,0.7034237358633305,0.6366982118153073,3,186.8162949012525,7.0,0,retail,medium
9238,0.6820553419232865,0.6274214095581412,3,187.7659642714532,8.0,0,support,medium
9239,0.4504786579999339,0.734964361674314,3,189.3277230784968,8.0,0,engineering,high
9240,0.3350518923996547,0.6791200863392615,3,189.38641581072656,8.0,0,engineering,medium
9241,0.7988962873021249,0.6175921003968046,3,186.8568759979917,7.0,0,operations,medium
9242,0.751746725215372,0.6318691410794167,4,187.52216567935696,8.0,0,support,medium
9243,0.5827902539079476,0.6262702935422201,3,187.4238282807225,7.0,0,sales,medium
9244,0.5274815186599228,0.6270265388760039,2,187.8870715877613,8.0,0,retail,medium
9245,0.3864023714852178,0.7553355437069916,3,189.4434785564654,8.0,0,marketing,low
9246,0.5865833092144879,0.639625375260104,4,188.1958726001114,8.0,0,retail,low
9247,0.5504197756740559,0.7124710348989771,4,188.35520424975465,8.0,0,logistics,low
9248,0.5181383441537671,0.6567605599217132,3,188.4657019665036,8.0,0,sales,medium
9249,0.5132361553800425,0.7440007182342389,3,188.6607790532015,8.0,0,operations,medium
9250,0.6696872096960714,0.7338955431090359,3,187.5831954597244,8.0,1,admin,medium
9251,0.5704192663995284,0.5409657835613316,3,186.69588855329016,7.0,0,sales,medium
9252,0.7919455760259956,0.4966477972864694,4,186.2319293184692,7.0,0,retail,medium
9253,0.3659206545662782,0.6989674554309342,3,188.85063952283096,8.0,0,operations,medium
9254,0.5795221174455734,0.5301050096771269,3,186.8904002141241,7.0,0,sales,medium
9255,0.6163539482025581,0.6176642516591304,3,187.14966933234743,7.0,0,sales,low
9256,0.5570420656132244,0.5505173537411845,3,187.2184510069061,7.0,0,engineering,medium
9257,0.4528373079899069,0.6524791007919739,2,188.6490899044225,8.0,0,operations,low
9258,0.6425062802367324,0.6526325140843654,3,187.74910700862057,8.0,0,engineering,low
9259,0.716170124064124,0.6431037267744675,3,187.3397310376075,7.0,0,retail,low
9260,0.3115575210995417,0.7533973666756046,4,189.5937692954089,8.0,0,admin,low
9261,0.6146130517688622,0.511995299721804,4,187.3211936488605,7.0,0,admin,medium
9262,0.4626481432652549,0.6424929347085534,3,188.3764548041894,8.0,0,sales,medium
9263,0.68177733591034,0.662864223145132,4,187.0961705329654,7.0,0,retail,low
9264,0.7795846856458296,0.6329995845808256,3,186.38942394393413,7.0,0,sales,medium
9265,0.7132754574938913,0.6600067733653026,4,187.05610667829703,7.0,0,engineering,medium
9266,0.6123972073341025,0.6861675073122955,2,187.84111400828863,8.0,0,support,medium
9267,0.6781377377977482,0.6369602036890798,3,187.09054567258755,7.0,0,engineering,medium
9268,0.7131628988053297,0.5123218836587864,2,186.6657887178771,7.0,0,marketing,medium
9269,0.627507208998747,0.6344861190843365,3,187.41084814024745,7.0,0,engineering,medium
9270,0.5557913095321065,0.729027106484528,3,189.16888915680823,8.0,0,engineering,medium
9271,0.6615035149260015,0.5444686007462888,3,186.68670398499177,7.0,0,sales,medium
9272,0.4620773828720385,0.562275400237517,3,188.6185224438969,8.0,0,support,medium
9273,0.6306860485535363,0.6030488203563671,4,187.55630134990497,8.0,0,retail,medium
9274,0.6781292107906325,0.6227363607935046,2,187.2625712635553,7.0,0,marketing,medium
9275,0.739810522136512,0.6531316440739778,3,186.96054256993747,7.0,0,sales,medium
9276,0.6478170241922563,0.5840923847064325,3,187.51142839826664,8.0,0,retail,medium
9277,0.604267721148461,0.6377606427987319,3,187.37225841897964,7.0,0,sales,medium
9278,0.6171874450809548,0.7182941803272587,3,187.7729520887296,8.0,0,operations,medium
9279,0.593153088885916,0.6289967142200972,3,187.7357765964511,8.0,0,engineering,medium
9280,0.7223754711681891,0.5950016318041638,3,186.26163223412752,7.0,0,admin,medium
9281,0.6617524617275298,0.6075483450835524,4,187.49705555260272,7.0,0,sales,medium
9282,0.9200689362209664,0.6224819027114056,3,186.0104503932841,7.0,0,retail,medium
9283,0.6093257857987064,0.7316606525678337,3,188.37121005240607,8.0,0,retail,low
9284,0.7100736689516267,0.6296888480757901,4,186.7562119243704,7.0,0,operations,medium
9285,0.5370181116383943,0.7165169592685792,3,188.4274318964981,8.0,0,operations,medium
9286,0.7382797185878209,0.489072214074164,5,186.0457416123284,7.0,0,retail,low
9287,0.5540506144205116,0.7723168088486232,4,188.54405767167995,8.0,0,operations,high
9288,0.5329996772878912,0.7828282139232081,4,188.6589148523183,8.0,0,retail,medium
9289,0.4703803499816047,0.7351270033136525,3,188.88114076532952,8.0,0,engineering,low
9290,0.4868987596921587,0.6199349546707082,4,187.65855222657893,8.0,0,engineering,medium
9291,0.5286708274238309,0.7804601592199095,3,188.50920830476417,8.0,0,marketing,medium
9292,0.7320335286293949,0.6046331712837048,2,186.58606803528548,7.0,0,marketing,medium
9293,0.6777251872603222,0.6653946569279328,4,187.3747709092811,7.0,0,retail,medium
9294,0.3887585013087781,0.642698867897007,3,187.94134039449352,8.0,0,operations,medium
9295,0.6342428658328219,0.6722336042792707,4,188.0621387280294,8.0,0,sales,high
9296,0.5516749594483318,0.6599509575789466,4,187.62262586244128,8.0,0,retail,medium
9297,0.4840326452194957,0.7224619725968465,2,189.02989413216807,8.0,0,engineering,medium
9298,0.5496035109731121,0.5813788630735565,4,187.51298518856527,8.0,0,finance,medium
9299,0.5084627923945926,0.7540983411221205,2,188.71789258601143,8.0,0,retail,medium
9300,0.6268412284202466,0.715788079633241,3,187.79557110755584,8.0,0,support,medium
9301,0.694659091161267,0.5944605044965927,3,186.64361055436947,7.0,0,sales,medium
9302,0.7231552418711549,0.4660907783577053,4,185.65537528119083,7.0,0,engineering,medium
9303,0.61406781341306,0.6138927486797485,3,187.50204123935285,8.0,0,logistics,medium
9304,0.6648240327925075,0.5361529332811859,4,186.066583669982,7.0,0,marketing,medium
9305,0.623866018339109,0.6075354723787554,3,187.81851079840808,8.0,0,support,medium
9306,0.5910556601932629,0.6980223374070429,3,188.5416887659947,8.0,0,operations,medium
9307,0.5308766024769341,0.6357137093992573,3,188.49450387509225,8.0,0,operations,medium
9308,0.441520443085198,0.6766382905394344,4,189.47814237512893,8.0,0,operations,medium
9309,0.7656517978491373,0.6165643829803666,3,187.0743345254986,7.0,0,sales,medium
9310,0.3165182981339016,0.7005876843391445,4,189.7346835497566,8.0,0,retail,medium
9311,0.6968105259409043,0.6663079892996056,4,187.18806695748032,7.0,0,operations,low
9312,0.562554063087993,0.7318793343092811,3,187.83236671477965,8.0,0,engineering,medium
9313,0.6307260469308572,0.642032202247619,2,187.7437895099584,8.0,0,operations,low
9314,0.6352704807342019,0.7250901864695263,4,188.15774028351564,8.0,0,sales,medium
9315,0.4196310955250412,0.6773282856994789,3,189.23208235379187,8.0,0,engineering,low
9316,0.6307773081103886,0.6761155514069621,3,187.94865421521308,8.0,0,engineering,medium
